Name,Crystal Structure,Diaphaneity,Specific Gravity,Optical,Refractive Index,Molar Mass,Molar Volume,Calculated Density
Hydroxyapophyllite,0.0,0.0,0.0,0.0,0.0,190.28328,0.0673057,2.347
Hydroxyapophyllite-(K),0.0,0.0,0.0,0.0,0.0,190.28328,0.0673057,2.347
Hydroxyl-bastnasite-(Ce),0.0,0.0,0.0,0.0,0.0,1980.589865,0.19073586,8.619
Hydroxyl-herderite,0.0,0.0,0.0,0.0,0.0,161.06954199999998,0.04484978,2.9810000000000003
Hydroxylbastnasite-(Ce),0.0,0.0,0.0,0.0,0.0,1980.589865,0.19073586,8.619
Hydroxylbastnasite-(Nd),0.0,0.0,0.0,0.0,0.0,781.8188,0.13453566,4.823
Hydroxylborite,0.0,0.0,0.0,0.0,0.0,68.12274000000001,0.03362039,1.682
Hydroxylchondrodite,0.0,0.0,0.0,0.0,0.0,264.883903,0.0672647,3.2680000000000002
Hydroxylclinohumite,0.0,0.0,0.0,0.0,0.0,684.812003,0.11212425,5.069
Hydroxyledgrewite,0.0,0.0,0.0,0.0,0.0,420.561943,0.1233297,2.83
Hydroxylellestadite,0.0,0.0,0.0,0.0,0.0,676.454203,0.1232808,4.553999999999999
Hydroxylherderite,0.0,0.0,0.0,0.0,0.0,238.08355299999997,0.07848868,2.5180000000000002
Hydroxylwagnerite,0.0,0.0,0.0,0.0,0.0,642.3548079999998,0.26894,1.982
Hyttsjoite,0.0,0.0,0.0,0.0,0.0,1509.98645,0.21282883999999996,5.888999999999999
IMA2008-065,0.0,0.0,0.0,0.0,0.0,539.404143,0.08947651,5.004
IMA2008-067,0.0,0.0,0.0,0.0,0.0,180.2529,0.0672123,2.226
IMA2010-039,0.0,0.0,0.0,0.0,0.0,298.7163500000001,0.0224517,11.043
Iangreyite,0.0,0.0,0.0,0.0,0.0,348.126802,0.033801780000000003,8.548
Ianthinite,0.0,0.0,0.0,0.0,0.0,1918.362,0.15708899999999998,10.136000000000001
Ice II,0.0,0.0,0.0,0.0,0.0,20.03116,0.056036,0.297
Ice III,0.0,0.0,0.0,0.0,0.0,20.03116,0.056036,0.297
Ice IV,0.0,0.0,0.0,0.0,0.0,38.046440000000004,0.089652,0.35200000000000004
Ice Ih,0.0,0.0,0.0,0.0,0.0,35.02262,0.056022,0.519
Ice Ih deuterated,0.0,0.0,0.0,0.0,0.0,15.9994,0.011196,1.186
Ice VII,0.0,0.0,0.0,0.0,0.0,17.00734,0.022406,0.63
Iimoriite-(Y),0.0,0.0,0.0,0.0,0.0,329.904,0.07842921,3.491
Ikranite,0.0,0.0,0.0,0.0,0.0,2034.827886,0.26918764,6.274
Ilesite,0.0,0.0,0.0,0.0,0.0,223.06277000000003,0.17927174999999998,1.033
Imandrite,0.0,0.0,0.0,0.0,0.0,317.061704,0.06730459,3.91
Inderborite,0.0,0.0,0.0,0.0,0.0,787.41854,0.21295972,3.069
Inderite,0.0,0.0,0.0,0.0,0.0,279.8493,0.31372517,0.74
Indialite,0.0,0.0,0.0,0.0,0.0,190.459878,0.0224608,7.037999999999999
Indium-fluor-eckermannite,0.0,0.0,0.0,0.0,0.0,404.87833900000004,0.07850750000000001,4.28
Inesite,0.0,0.0,0.0,0.0,0.0,1198.8242799999996,0.24655444999999995,4.0360000000000005
Ingersonite,0.0,0.0,0.0,0.0,0.0,892.61595,0.07854665,9.432
Innelite,0.0,0.0,0.0,0.0,0.0,1474.6057039999998,0.29148379,4.199
Innsbruckite,0.0,0.0,0.0,0.0,0.0,2348.22118,0.9074856999999998,2.148
Intersilite,0.0,0.0,0.0,0.0,0.0,978.2797380000001,0.15720843999999995,5.165
Iowaite,0.0,0.0,0.0,0.0,0.0,150.62704000000005,0.03347509,3.735
Iriginite,0.0,0.0,0.0,0.0,0.0,465.99529999999993,0.06723383,5.752999999999999
Iseite,0.0,0.0,0.0,0.0,0.0,381.5077,0.04482221,7.065
Isokite,0.0,0.0,0.0,0.0,0.0,163.361965,0.0336689,4.027
Isolueshite,0.0,0.0,0.0,0.0,0.0,512.575116,0.0337022,12.623
Itoigawaite,0.0,0.0,0.0,0.0,0.0,268.68917799999997,0.04488538,4.968
Itsiite,0.0,0.0,0.0,0.0,0.0,280.2991,0.04486549,5.185
Ivanyukite-Na,0.0,0.0,0.0,0.0,0.0,301.960568,0.0561188,4.466
Ivsite,0.0,0.0,0.0,0.0,0.0,285.094212,0.100906,2.345
Iwakiite,0.0,0.0,0.0,0.0,0.0,181.7225,0.011217789999999998,13.446
Jacquesdietrichite,0.0,0.0,0.0,0.0,0.0,158.38576,0.10083148,1.304
Jagoite,0.0,0.0,0.0,0.0,0.0,1109.0158,0.11193067,8.224
Jagowerite,0.0,0.0,0.0,0.0,0.0,276.287901,0.04486809,5.111000000000001
Jahnsite-(CaMnMg),0.0,0.0,0.0,0.0,0.0,534.330774,0.08976743000000001,4.94
Jahnsite-(NaFeMg),0.0,0.0,0.0,0.0,0.0,1204.505812,0.20178527,4.954
Jakobssonite,0.0,0.0,0.0,0.0,0.0,124.054748,0.03364189,3.0610000000000004
Jamborite,0.0,0.0,0.0,0.0,0.0,91.7008,0.01122059,6.7829999999999995
Jamesite,0.0,0.0,0.0,0.0,0.0,1196.8363800000004,0.08977664,11.065
Janhaugite,0.0,0.0,0.0,0.0,0.0,1038.5546599999998,0.20180875,4.271
Jarandolite,0.0,0.0,0.0,0.0,0.0,187.53062,0.11204107,1.389
Jarlite,0.0,0.0,0.0,0.0,0.0,620.072177,0.11224308,4.585
Jasmundite,0.0,0.0,0.0,0.0,0.0,301.2987,0.033736199999999994,7.412999999999999
Javorieite,0.0,0.0,0.0,0.0,0.0,201.3034,0.033142790000000005,5.041
Jeffbenite,0.0,0.0,0.0,0.0,0.0,374.283278,0.03368145,9.222999999999999
Jensenite,0.0,0.0,0.0,0.0,0.0,450.2644,0.06725367,5.557
Jeppeite,0.0,0.0,0.0,0.0,0.0,294.7341,0.07844949999999999,3.1180000000000003
Jervisite,0.0,0.0,0.0,0.0,0.0,144.02937799999995,0.033638999999999995,3.554
Jimboite,0.0,0.0,0.0,0.0,0.0,152.6859,0.02241109,5.655
Jinshajiangite,0.0,0.0,0.0,0.0,0.0,1215.565771,0.11244577,8.972000000000001
Joaquinite-(Ce),0.0,0.0,0.0,0.0,0.0,854.352136,0.15696077999999994,4.518
Joesmithite,0.0,0.0,0.0,0.0,0.0,1292.7322800000004,0.12346233,8.691
Johachidolite,0.0,0.0,0.0,0.0,0.0,136.67973899999998,0.03363267,3.373
Johannsenite,0.0,0.0,0.0,0.0,0.0,171.09975,0.033633350000000006,4.2219999999999995
Johillerite,0.0,0.0,0.0,0.0,0.0,511.765348,0.06727941000000001,6.313
Johnbaumite,0.0,0.0,0.0,0.0,0.0,220.08379,0.033670900000000004,5.425
Johninnesite,0.0,0.0,0.0,0.0,0.0,1072.987058,0.23538359999999994,3.784
Johnsenite-(Ce),0.0,0.0,0.0,0.0,0.0,2185.8608699999995,0.31362799,5.785
Johntomaite,0.0,0.0,0.0,0.0,0.0,497.058324,0.07852118,5.254
Jokokuite,0.0,0.0,0.0,0.0,0.0,296.0161,0.2128951,1.1540000000000001
Joosteite,0.0,0.0,0.0,0.0,0.0,332.540862,0.05602588,4.926
Jorgensenite,0.0,0.0,0.0,0.0,0.0,688.123241,0.10104258,5.652
Joteite,0.0,0.0,0.0,0.0,0.0,740.5308480000001,0.11224017,5.476
Jouravskite,0.0,0.0,0.0,0.0,0.0,293.16725,0.03375096000000001,7.21
Juabite,0.0,0.0,0.0,0.0,0.0,1375.5618800000002,0.22413745,5.093999999999999
Juangodoyite,0.0,0.0,0.0,0.0,0.0,146.54496799999995,0.03362419999999999,3.617
Julienite,0.0,0.0,0.0,0.0,0.0,481.367696,0.04507306,8.863999999999999
Kafehydrocyanite,0.0,0.0,0.0,0.0,0.0,286.11276000000004,0.07849573000000001,3.025
Kalborsite,0.0,0.0,0.0,0.0,0.0,304.617179,0.08954598000000001,2.823
Kaliborite,0.0,0.0,0.0,0.0,0.0,714.0209,0.25775314,2.299
Kalicinite,0.0,0.0,0.0,0.0,0.0,99.1075,0.033639010000000004,2.445
Kalifersite,0.0,0.0,0.0,0.0,0.0,1935.065854,0.29187719999999995,5.502999999999999
Kamchatkite,0.0,0.0,0.0,0.0,0.0,473.3156,0.11189377,3.511
Kamphaugite-(Y),0.0,0.0,0.0,0.0,0.0,284.02525,0.06726842000000001,3.5039999999999996
Kanemite,0.0,0.0,0.0,0.0,0.0,135.103468,0.0336599,3.3310000000000004
Kangite,0.0,0.0,0.0,0.0,0.0,105.91122,0.0112262,7.83
Kanonaite,0.0,0.0,0.0,0.0,0.0,255.92227799999998,0.04483078,4.738
Kapellasite,0.0,0.0,0.0,0.0,0.0,216.84940000000003,0.022094250000000003,8.146
Kapitsaite-(Y),0.0,0.0,0.0,0.0,0.0,1973.9126530000005,0.16834067999999994,9.732000000000001
Kapundaite,0.0,0.0,0.0,0.0,0.0,491.604492,0.08974497000000001,4.547
Kapustinite,0.0,0.0,0.0,0.0,0.0,851.8885219999999,0.06741855000000001,10.488
Karelianite,0.0,0.0,0.0,0.0,0.0,66.9409,0.01120434,4.959
Karenwebberite,0.0,0.0,0.0,0.0,0.0,212.74677999999997,0.033643240000000005,5.249
Karpatite,0.0,0.0,0.0,0.0,0.0,150.17963999999998,0.06732372,1.851
Karpovite,0.0,0.0,0.0,0.0,0.0,685.8497,0.10085754,5.644
Kasolite,0.0,0.0,0.0,0.0,0.0,569.3108,0.0672189,7.03
Kastningite,0.0,0.0,0.0,0.0,0.0,503.962311,0.40337932,1.037
Katayamalite,0.0,0.0,0.0,0.0,0.0,1596.006274,0.42599228,3.11
Katiarsite,0.0,0.0,0.0,0.0,0.0,483.79377999999997,0.11209880000000001,3.582
Katoite,0.0,0.0,0.0,0.0,0.0,84.066879,0.02244189,3.109
Katophorite,0.0,0.0,0.0,0.0,0.0,804.8702900000002,0.10118188,6.602
Katoptrite,0.0,0.0,0.0,0.0,0.0,579.512489,0.08964504,5.3660000000000005
Kazakovite,0.0,0.0,0.0,0.0,0.0,224.881286,0.033665650000000005,5.544
Kazanskyite,0.0,0.0,0.0,0.0,0.0,1292.14053,0.3027465999999999,3.542
Keldyshite,0.0,0.0,0.0,0.0,0.0,282.38056800000004,0.078434,2.988
Kentbrooksite,0.0,0.0,0.0,0.0,0.0,2895.7692950000005,0.30299228999999994,7.933
Kentrolite,0.0,0.0,0.0,0.0,0.0,1209.7791499999996,0.11207944999999997,8.959
Kettnerite,0.0,0.0,0.0,0.0,0.0,328.065973,0.044842610000000005,6.072
Khademite,0.0,0.0,0.0,0.0,0.0,259.101481,0.22410238,0.96
Khaidarkanite,0.0,0.0,0.0,0.0,0.0,205.544781,0.11206307,1.5219999999999998
Khibinskite,0.0,0.0,0.0,0.0,0.0,337.5874,0.0785016,3.569
Khmaralite,0.0,0.0,0.0,0.0,0.0,2867.4092579999997,0.44847799,5.307
Khomyakovite,0.0,0.0,0.0,0.0,0.0,1891.71501,0.30173918,5.204
Kidwellite,0.0,0.0,0.0,0.0,0.0,1140.6196240000004,0.13466681999999994,7.03
Kihlmanite-(Ce),0.0,0.0,0.0,0.0,0.0,1061.53268,0.13456751999999994,6.547000000000001
Kilchoanite,0.0,0.0,0.0,0.0,0.0,482.43980000000005,0.08972260000000001,4.463
Killalaite,0.0,0.0,0.0,0.0,0.0,403.57942,0.13454770000000002,2.49
Kingite,0.0,0.0,0.0,0.0,0.0,439.87835,0.20160997,1.811
Kipushite,0.0,0.0,0.0,0.0,0.0,888.288724,0.08980009000000001,8.21
Kircherite,0.0,0.0,0.0,0.0,0.0,2197.344965,0.26998203000000004,6.755
Kirchheimerite,0.0,0.0,0.0,0.0,0.0,575.97009,0.06731622,7.102
Kirchhoffite,0.0,0.0,0.0,0.0,0.0,219.80012999999997,0.03367519,5.417000000000001
Kirschsteinite,0.0,0.0,0.0,0.0,0.0,196.3137,0.033647090000000004,4.843
Kladnoite,0.0,0.0,0.0,0.0,0.0,147.13323999999997,0.08968148,1.3619999999999999
Klajite,0.0,0.0,0.0,0.0,0.0,852.7401500000002,0.13467061999999996,5.256
Klebelsbergite,0.0,0.0,0.0,0.0,0.0,681.1158800000002,0.1344692,4.204
Kleberite,0.0,0.0,0.0,0.0,0.0,249.6206,0.04484829,4.62
Klochite,0.0,0.0,0.0,0.0,0.0,337.3365859999999,0.03371700000000001,8.304
Klyuchevskite,0.0,0.0,0.0,0.0,0.0,846.1129390000001,0.20181475,3.48
Knasibfite,0.0,0.0,0.0,0.0,0.0,362.143763,0.10098559,2.9760000000000004
Kobyashevite,0.0,0.0,0.0,0.0,0.0,437.30017999999995,0.17927876,2.025
Koechlinite,0.0,0.0,0.0,0.0,0.0,609.89714,0.06722813,7.53
Koksharovite,0.0,0.0,0.0,0.0,0.0,938.2802,0.13461996999999998,5.785
Kolicite,0.0,0.0,0.0,0.0,0.0,447.22424,0.05607241,6.62
Kolitschite,0.0,0.0,0.0,0.0,0.0,1695.8817600000002,0.17950894999999994,7.841
Kolskyite,0.0,0.0,0.0,0.0,0.0,1150.579878,0.17954214999999998,5.319
Kombatite,0.0,0.0,0.0,0.0,0.0,1732.2408999999998,0.13415644,10.717
Komkovite,0.0,0.0,0.0,0.0,0.0,429.8731,0.0448812,7.95
Konyaite,0.0,0.0,0.0,0.0,0.0,352.488136,0.2577424,1.135
Koragoite,0.0,0.0,0.0,0.0,0.0,1802.49867,0.22405719,6.6770000000000005
Koritnigite,0.0,0.0,0.0,0.0,0.0,881.2343599999999,0.22400904,3.265
Kornelite,0.0,0.0,0.0,0.0,0.0,544.0047999999998,0.13455938,3.3560000000000003
Korobitsynite,0.0,0.0,0.0,0.0,0.0,351.852864,0.1008969,2.8939999999999997
Kosnarite,0.0,0.0,0.0,0.0,0.0,193.29486200000002,0.0224687,7.14
Kostylevite,0.0,0.0,0.0,0.0,0.0,415.6867,0.10092369999999999,3.4189999999999996
Kotoite,0.0,0.0,0.0,0.0,0.0,91.4198,0.02242439,3.384
Kottenheimite,0.0,0.0,0.0,0.0,0.0,203.2813,0.0225184,7.492999999999999
Kozoite-(Nd),0.0,0.0,0.0,0.0,0.0,205.2578,0.02243591,7.593
Kozoite-(Sm),0.0,0.0,0.0,0.0,0.0,211.3778,0.02243571,7.82
Kozyrevskite,0.0,0.0,0.0,0.0,0.0,452.47698000000014,0.07841947,4.789
Kraisslite,0.0,0.0,0.0,0.0,0.0,2556.078589,0.4595673899999999,4.6160000000000005
Krasheninnikovite,0.0,0.0,0.0,0.0,0.0,351.6865390000001,0.06739369999999999,4.331
Krausite,0.0,0.0,0.0,0.0,0.0,272.08104,0.08966758999999999,2.5180000000000002
Krauskopfite,0.0,0.0,0.0,0.0,0.0,327.54084,0.15689129999999998,1.733
Krautite,0.0,0.0,0.0,0.0,0.0,847.4889599999998,0.1792898,3.923
Krettnichite,0.0,0.0,0.0,0.0,0.0,465.70575,0.03367329,11.479000000000001
Krinovite,0.0,0.0,0.0,0.0,0.0,1011.076836,0.22414625,3.7439999999999998
Kristiansenite,0.0,0.0,0.0,0.0,0.0,1612.24513,0.29146377,4.591
Krivovichevite,0.0,0.0,0.0,0.0,0.0,349.27033900000004,0.02249069,12.89
Krypton,0.0,0.0,0.0,0.0,0.0,83.8,0.02235,3.112
Kryzhanovskite,0.0,0.0,0.0,0.0,0.0,297.633412,0.044858530000000015,5.507000000000001
Ktenasite,0.0,0.0,0.0,0.0,0.0,524.39346,0.21290806,2.044
Kuannersuite-(Ce),0.0,0.0,0.0,0.0,0.0,751.9981359999998,0.078362,7.965
Kudryavtsevaite,0.0,0.0,0.0,0.0,0.0,788.133104,0.13454465999999998,4.862
Kukharenkoite-(La),0.0,0.0,0.0,0.0,0.0,564.587303,0.07849473,5.97
Kukisvumite,0.0,0.0,0.0,0.0,0.0,363.446896,0.14569556,2.07
Kuksite,0.0,0.0,0.0,0.0,0.0,554.0835519999999,0.03366596,13.66
Kulanite,0.0,0.0,0.0,0.0,0.0,563.203593,0.12330262,3.7910000000000004
Kuliokite-(Y),0.0,0.0,0.0,0.0,0.0,695.779154,0.14572779,3.963
Kumtyubeite,0.0,0.0,0.0,0.0,0.0,248.322843,0.0784818,2.6260000000000003
Kupletskite,0.0,0.0,0.0,0.0,0.0,922.4463189999999,0.15706409999999998,4.875
Kupletskite-(Cs),0.0,0.0,0.0,0.0,0.0,1776.7865350000002,0.20212843,7.296
Kurchatovite,0.0,0.0,0.0,0.0,0.0,498.006,0.16808604,2.459
Kushiroite,0.0,0.0,0.0,0.0,0.0,170.124778,0.033645980000000006,4.197
Kuzelite,0.0,0.0,0.0,0.0,0.0,184.161679,0.04488629,3.405
Kuzmenkoite-Mn,0.0,0.0,0.0,0.0,0.0,1201.491178,0.17961333999999998,5.5520000000000005
Kuznetsovite,0.0,0.0,0.0,0.0,0.0,342.96309,0.033449900000000005,8.51
Kvanefjeldite,0.0,0.0,0.0,0.0,0.0,354.255226,0.10089515,2.9139999999999997
Kyzylkumite,0.0,0.0,0.0,0.0,0.0,295.70194,0.07842276999999999,3.13
Labuntsovite,0.0,0.0,0.0,0.0,0.0,482.03056799999996,0.0897932,4.456
Labuntsovite-Fe,0.0,0.0,0.0,0.0,0.0,976.005366,0.12349875,6.559
Labuntsovite-Mn,0.0,0.0,0.0,0.0,0.0,482.03056799999996,0.0897932,4.456
Labyrinthite,0.0,0.0,0.0,0.0,0.0,3359.357877000001,0.5940187399999999,4.694
Lacroixite,0.0,0.0,0.0,0.0,0.0,131.942272,0.03364479,3.255
Lahnsteinite,0.0,0.0,0.0,0.0,0.0,4109.7328,0.3599923199999999,9.475
Laihunite,0.0,0.0,0.0,0.0,0.0,351.7072,0.08961347,3.258
Lakebogaite,0.0,0.0,0.0,0.0,0.0,1304.7949230000002,0.22427267,4.829
Lalondeite,0.0,0.0,0.0,0.0,0.0,813.909075,0.22424970000000002,3.012
Lammerite,0.0,0.0,0.0,0.0,0.0,468.47638000000006,0.08961547,4.3389999999999995
Lammerite-beta,0.0,0.0,0.0,0.0,0.0,468.47638000000006,0.08961547,4.3389999999999995
Lamprophyllite,0.0,0.0,0.0,0.0,0.0,812.6611889999998,0.07866833000000001,8.574
Landauite,0.0,0.0,0.0,0.0,0.0,701.0989179999998,0.0785152,7.4110000000000005
Landesite,0.0,0.0,0.0,0.0,0.0,241.786412,0.044851440000000006,4.474
Langbanite,0.0,0.0,0.0,0.0,0.0,2202.83215,0.23544464,7.766
Langbanshyttanite,0.0,0.0,0.0,0.0,0.0,513.4232400000001,0.04492675,9.485
Lanmuchangite,0.0,0.0,0.0,0.0,0.0,363.458999,0.11205959,2.6919999999999997
Lanthanite-(Ce),0.0,0.0,0.0,0.0,0.0,1237.64264,0.12338427,8.326
Lanthanite-(La),0.0,0.0,0.0,0.0,0.0,453.89,0.05610782,6.7139999999999995
Lapeyreite,0.0,0.0,0.0,0.0,0.0,390.94658,0.06723438000000001,4.8260000000000005
Larderellite,0.0,0.0,0.0,0.0,0.0,218.08076,0.15682195,1.1540000000000001
Larisaite,0.0,0.0,0.0,0.0,0.0,1574.250508,0.2690483,4.856
Larsenite,0.0,0.0,0.0,0.0,0.0,729.3462,0.08964712,6.752999999999999
Lasalite,0.0,0.0,0.0,0.0,0.0,706.1466679999999,0.4929835,1.189
Latiumite,0.0,0.0,0.0,0.0,0.0,662.5644950000002,0.16817136,3.27
Latrappite,0.0,0.0,0.0,0.0,0.0,291.699948,0.02247019,10.775
Laueite,0.0,0.0,0.0,0.0,0.0,343.616012,0.08962453000000001,3.182
Laurelite,0.0,0.0,0.0,0.0,0.0,768.4990119999999,0.0669229,9.531
Laurentianite,0.0,0.0,0.0,0.0,0.0,487.185328,0.0785198,5.15
Lausenite,0.0,0.0,0.0,0.0,0.0,341.8668,0.07847298,3.616
Lautarite,0.0,0.0,0.0,0.0,0.0,389.88334,0.06725329999999999,4.812
Lavenite,0.0,0.0,0.0,0.0,0.0,843.4715689999998,0.10097853,6.933
Lavinskyite,0.0,0.0,0.0,0.0,0.0,646.8783800000001,0.16811746,3.194
Lavoisierite,0.0,0.0,0.0,0.0,0.0,1204.419029,0.19070502,5.242000000000001
Lawrencite,0.0,0.0,0.0,0.0,0.0,91.2997,0.01103709,6.8660000000000005
Lecontite,0.0,0.0,0.0,0.0,0.0,173.122428,0.1680932,0.855
Lecoqite-(Y),0.0,0.0,0.0,0.0,0.0,207.935378,0.10086901,1.7109999999999999
Leguernite,0.0,0.0,0.0,0.0,0.0,1847.0497899999998,0.201727,7.6
Leisingite,0.0,0.0,0.0,0.0,0.0,247.4498,0.02243349,9.155
Leiteite,0.0,0.0,0.0,0.0,0.0,279.23078,0.04481936,5.171
Lemmleinite-Ba,0.0,0.0,0.0,0.0,0.0,783.0414179999998,0.16823065999999995,3.863
Lemmleinite-K,0.0,0.0,0.0,0.0,0.0,619.9633279999998,0.08980419999999999,5.73
Lemoynite,0.0,0.0,0.0,0.0,0.0,1025.832216,0.14591813999999992,5.835
Leningradite,0.0,0.0,0.0,0.0,0.0,452.685,0.033462820000000004,11.228
Leogangite,0.0,0.0,0.0,0.0,0.0,782.7171800000001,0.11216405,5.792000000000001
Leonardsenite,0.0,0.0,0.0,0.0,0.0,106.29068500000001,0.04483399,1.9680000000000002
Leonhardite,0.0,0.0,0.0,0.0,0.0,719.61087,0.13467574000000002,4.435
Leonite,0.0,0.0,0.0,0.0,0.0,316.1351,0.06729850000000001,3.8989999999999996
Lepidolite 1M,0.0,0.0,0.0,0.0,0.0,394.550588,0.04502727,7.273
Lepidolite-1M,0.0,0.0,0.0,0.0,0.0,306.09932000000003,0.06732587,3.7739999999999996
Lepidolite-2M2,0.0,0.0,0.0,0.0,0.0,305.09072000000003,0.07850387,3.2260000000000004
Leucite high,0.0,0.0,0.0,0.0,0.0,110.16473899999998,0.011263789999999996,8.118
Leucophosphite,0.0,0.0,0.0,0.0,0.0,393.773024,0.08971588,3.6430000000000002
Leucosphenite,0.0,0.0,0.0,0.0,0.0,470.24863600000003,0.10090199,3.8680000000000003
Leucostaurite,0.0,0.0,0.0,0.0,0.0,701.37,0.12290055,4.737
Leverettite,0.0,0.0,0.0,0.0,0.0,376.42169,0.033484740000000006,9.331
Levinsonite-(Y),0.0,0.0,0.0,0.0,0.0,1566.295019,0.2802932,4.638
Levyne-Ca,0.0,0.0,0.0,0.0,0.0,710.93335,0.05650368,10.443
Levyne-Na,0.0,0.0,0.0,0.0,0.0,538.96145,0.05631428,7.944
Liberite,0.0,0.0,0.0,0.0,0.0,114.97728000000001,0.04482698,2.129
Liebauite,0.0,0.0,0.0,0.0,0.0,619.2137,0.14568156999999995,3.528
Liebenbergite,0.0,0.0,0.0,0.0,0.0,242.0805,0.03364128,5.973
Likasite,0.0,0.0,0.0,0.0,0.0,339.6969400000001,0.04489627,6.28
Lileyite,0.0,0.0,0.0,0.0,0.0,872.786569,0.07864923,9.211
Lime,0.0,0.0,0.0,0.0,0.0,56.0774,0.0112219,4.148
Lindackerite,0.0,0.0,0.0,0.0,0.0,596.59726,0.11216147,4.415
Lindbergite,0.0,0.0,0.0,0.0,0.0,114.94725,0.033600660000000004,2.839
Lindqvistite,0.0,0.0,0.0,0.0,0.0,958.6978,0.07850713999999999,10.136000000000001
Lindsleyite,0.0,0.0,0.0,0.0,0.0,502.8389,0.0784576,5.32
Linekite,0.0,0.0,0.0,0.0,0.0,1765.1808999999996,0.29169778,5.023
Lintisite,0.0,0.0,0.0,0.0,0.0,286.982616,0.1120834,2.125
Liottite,0.0,0.0,0.0,0.0,0.0,1492.618359,0.20180336,6.138999999999999
Lisetite,0.0,0.0,0.0,0.0,0.0,780.9698599999998,0.17941352,3.613
Lisitsynite,0.0,0.0,0.0,0.0,0.0,202.0767,0.06725029,2.494
Liskeardite,0.0,0.0,0.0,0.0,0.0,1572.5544619999998,0.2022816,6.452000000000001
Lithidionite,0.0,0.0,0.0,0.0,0.0,397.970068,0.11208499,2.947
Lithiomarsturite,0.0,0.0,0.0,0.0,0.0,578.39954,0.17928999999999998,2.678
Lithiophorite,0.0,0.0,0.0,0.0,0.0,121.86732899999998,0.033632340000000004,3.008
Lithiophosphate,0.0,0.0,0.0,0.0,0.0,92.853962,0.033631,2.292
Lithiotantite,0.0,0.0,0.0,0.0,0.0,1034.426858,0.08967725,9.574
Lithiowodginite,0.0,0.0,0.0,0.0,0.0,432.8344,0.044818800000000006,8.016
Lithosite,0.0,0.0,0.0,0.0,0.0,983.1843560000001,0.29150696,2.799
Litidionite,0.0,0.0,0.0,0.0,0.0,397.970068,0.11208499,2.947
Litvinskite,0.0,0.0,0.0,0.0,0.0,994.83561,0.0787458,10.485999999999999
Liversidgeite,0.0,0.0,0.0,0.0,0.0,898.332408,0.4145709599999999,1.7990000000000002
Lizardite-1T,0.0,0.0,0.0,0.0,0.0,118.40398,0.0672301,1.462
Lizardite-2H1,0.0,0.0,0.0,0.0,0.0,118.40398,0.0672301,1.462
Lizardite-2H2,0.0,0.0,0.0,0.0,0.0,299.280497,0.07847526,3.165
Lobanovite,0.0,0.0,0.0,0.0,0.0,1013.2023199999999,0.19076976,4.408
Lomonosovite,0.0,0.0,0.0,0.0,0.0,505.84580199999994,0.14572939999999998,2.8810000000000002
Londonite,0.0,0.0,0.0,0.0,0.0,227.70834900000003,0.03367796,5.612
Loseyite,0.0,0.0,0.0,0.0,0.0,482.92199999999997,0.14571233,2.7510000000000003
Lotharmeyerite,0.0,0.0,0.0,0.0,0.0,301.3411200000001,0.06725951,3.719
Lovdarite,0.0,0.0,0.0,0.0,0.0,739.743832,0.21304936,2.8819999999999997
Lovozerite,0.0,0.0,0.0,0.0,0.0,398.462036,0.1120759,2.951
Loweite,0.0,0.0,0.0,0.0,0.0,404.826536,0.11213879999999997,2.9960000000000004
Lucabindiite,0.0,0.0,0.0,0.0,0.0,165.47198999999998,0.0222848,6.162999999999999
Lucasite-(Ce),0.0,0.0,0.0,0.0,0.0,235.9932,0.0336195,5.8260000000000005
Ludjibaite,0.0,0.0,0.0,0.0,0.0,383.171362,0.04486536,7.0889999999999995
Ludlockite,0.0,0.0,0.0,0.0,0.0,1531.7907000000002,0.24648966,5.1579999999999995
Lueshite,0.0,0.0,0.0,0.0,0.0,131.895548,0.0112306,9.748
Luetheite,0.0,0.0,0.0,0.0,0.0,638.619458,0.08971454000000001,5.9079999999999995
Lukechangite-(Ce),0.0,0.0,0.0,0.0,0.0,261.113739,0.03367312,6.436
Luneburgite,0.0,0.0,0.0,0.0,0.0,259.46022200000004,0.21289939,1.012
Macedonite,0.0,0.0,0.0,0.0,0.0,303.0782,0.033616900000000005,7.483
Macfallite,0.0,0.0,0.0,0.0,0.0,1155.51082,0.15698731999999996,6.109
Machatschkiite,0.0,0.0,0.0,0.0,0.0,480.051742,0.07857500000000002,5.071000000000001
Mackayite,0.0,0.0,0.0,0.0,0.0,248.4532,0.033633489999999995,6.131
Macphersonite,0.0,0.0,0.0,0.0,0.0,1078.898,0.11209621999999997,7.989
Magbasite,0.0,0.0,0.0,0.0,0.0,787.033385,0.11219644,5.822
Maghrebite,0.0,0.0,0.0,0.0,0.0,306.255728,0.20170108,1.26
Magneiosadanagaite,0.0,0.0,0.0,0.0,0.0,740.8474239999998,0.07871288000000001,7.812
Magnesio-arfvedsonite,0.0,0.0,0.0,0.0,0.0,794.7990789999999,0.08996170000000002,7.332999999999999
Magnesio-axinite,0.0,0.0,0.0,0.0,0.0,751.3891179999998,0.19051484,3.2739999999999996
Magnesio-ferri-katophorite,0.0,0.0,0.0,0.0,0.0,722.574396,0.08985041,6.675
Magnesio-fluoro-hastingsite,0.0,0.0,0.0,0.0,0.0,859.718095,0.07874333000000001,9.062000000000001
